Region,Year,Baseload_Price_EUR_MWh,Battery_storage_Capacity_GW,Battery_storage_Generation_TWh,Biomass__other_RES_Capacity_GW,Biomass__other_RES_Generation_TWh,Carbon_price_EU_ETS_EUR_tonne,Coal_Capacity_GW,Coal_Generation_TWh,Coal_price_ARA_EUR_tonne,DSR_Capacity_GW,DSR_Generation_TWh,Electricity_demand_TWh,Gas_CCGT_Capacity_GW,Gas_CCGT_Generation_TWh,Gas___oil_peaker_Capacity_GW,Gas___oil_peaker_Generation_TWh,Gas_price_PSV_EUR_MWh,Hydro_Capacity_GW,Hydro_Generation_TWh,Hydrogen_CCGT_Capacity_GW,Hydrogen_CCGT_Generation_TWh,Hydrogen_peaker_Capacity_GW,Hydrogen_peaker_Generation_TWh,Interconnectors_Capacity_GW,Net_imports_Generation_TWh,Other_thermal_Capacity_GW,Other_thermal_Generation_TWh,PV_Captured_Price_EUR_MWh,Pumped_storage_Capacity_GW,Pumped_storage_Generation_TWh,Scenario,Release,PV_Generation_TWh,PV_Capacity_GW,Wind_Generation_TWh,Wind_Capacity_GW,Hydrogen_peakers_Capacity_GW,Hydrogen_peakers_Generation_TWh,Other_RES_Capacity_GW,Other_RES_Generation_TWh,Peaking_Capacity_GW,Peaking_Generation_TWh,Cannibalization
Italy,2026,112.27,3.6,-0.4,5.3,16.6,91.3,0.6,0.0,96.4,0.0,0.0,312.2750064640312,41.3,138.2,7.8,6.6,34.9,21.5,49.708,0.0,0.0,0.0,0.0,13.4,26.9,2.8,8.0,97.263,8.5,1.1,Central,Oct23,47.69498852354636,44.374182000000005,31.9,14.750142,,,,,,,0.13366883406074637
Italy,2027,103.721,5.3,-0.8,5.4,15.0,95.9,0.6,0.0,94.8,0.0,0.0,315.5715706908515,42.1,128.8,7.4,6.3,30.8,21.5,49.550333333333334,0.0,0.0,0.0,0.0,13.4,27.5,2.8,8.0,88.061,8.6,1.1,Central,Oct23,53.392385274246784,50.867309,36.2,15.458614,,,,,,,0.15098196122289598
Italy,2028,99.495,7.0,-1.1,5.4,15.8,101.5,0.6,0.0,93.9,0.0,0.0,327.71117692932023,42.6,105.4,7.2,6.1,31.8,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,34.5,2.8,8.0,80.58,8.8,1.0,Central,Oct23,58.780264453333906,56.70460857467606,44.4,16.437823,,,,,,,0.1901100557816976
Italy,2029,95.75999999999999,8.7,-1.4,5.5,16.7,107.2,0.6,0.0,91.0,0.0,0.0,331.3677169705154,42.7,90.9,7.0,6.0,32.6,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,38.5,2.8,7.9,74.774,8.9,0.9,Central,Oct23,62.660625758362414,61.19709735426428,48.3,17.369635,,,,,,,0.21915204678362565
Italy,2030,95.09499999999998,10.3,-1.8,5.5,17.3,112.6,0.6,0.0,87.8,1.0,0.2,334.97707661809824,41.4,76.2,6.8,5.9,32.9,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,40.7,2.8,7.9,72.27850000000001,9.0,0.7,Central,Oct23,67.51108632242445,64.53208334693437,56.6,17.856001000000003,,,,,,,0.23993375046006604
Italy,2031,95.0,10.7,-1.8,5.5,17.9,114.1,0.0,0.0,83.4,1.1,0.3,339.8058634811728,41.2,72.6,6.4,5.5,33.3,21.5,49.00566666666667,0.0,0.0,0.0,0.0,15.2,40.2,2.8,7.8,70.325,9.2,0.5,Central,Oct23,75.53887582325746,70.25318059489422,59.1,19.064801,,,,,,,0.25973684210526315
Italy,2032,91.00999999999999,11.0,-1.9,5.5,17.9,115.6,0.0,0.0,79.1,1.2,0.3,342.62437903178414,41.8,66.8,10.4,5.5,33.5,21.5,48.99133333333333,0.0,0.0,0.0,0.0,15.4,38.2,2.8,7.7,65.04400000000001,9.3,0.1,Central,Oct23,82.48813767136959,74.75224549427054,66.2,20.038041,,,,,,,0.28530930666959653
Italy,2033,90.91499999999999,11.8,-2.0,5.5,18.0,117.2,0.0,0.0,74.6,1.3,0.3,347.14302848102983,42.1,65.0,10.6,5.4,33.7,21.5,48.833666666666666,0.0,0.0,0.0,0.0,15.6,37.5,2.8,7.7,64.337,9.5,0.0,Central,Oct23,88.60862236101981,78.53627209127497,67.60000000000001,20.656841,,,,,,,0.2923389979651322
Italy,2034,90.34499999999998,12.5,-2.1,5.5,18.0,118.7,0.0,0.0,72.2,1.4,0.3,350.68957939104627,42.2,62.7,10.8,5.4,33.8,21.5,48.77633333333333,0.0,0.0,0.0,0.0,15.9,37.7,2.8,7.7,63.024,9.6,-0.1,Central,Oct23,94.63346576155358,81.47544502481573,68.80000000000001,21.373183,,,,,,,0.3024074381537438
Italy,2035,88.255,13.2,-2.2,5.5,17.9,120.1,0.0,0.0,69.8,1.5,0.4,353.159291880667,42.5,58.0,11.1,5.4,33.9,21.5,48.69033333333333,0.0,0.0,0.0,0.0,16.1,41.0,2.8,7.6,58.984,9.8,-0.4,Central,Oct23,100.41921056518368,84.18020332224148,70.0,22.672716294726655,,,,,,,0.33166392838932635
Italy,2036,89.205,13.8,-2.2,5.5,18.3,121.6,0.0,0.0,67.7,1.6,0.4,356.2566032819766,42.4,63.2,11.6,5.4,33.9,21.5,48.719,0.0,0.0,0.0,0.0,16.4,33.3,2.8,7.6,58.782000000000004,9.9,-0.5,Central,Oct23,104.22807460614926,86.41139442061541,68.6,21.718763499995944,,,,,,,0.3410459054985706
Italy,2037,87.78,14.6,-2.3,5.5,18.5,123.2,0.0,0.0,66.0,1.7,0.4,359.4328730855525,42.0,61.5,12.6,5.5,33.9,21.5,48.44666666666666,0.0,0.0,0.0,0.0,16.6,34.5,2.8,7.5,55.954,10.1,-0.6,Central,Oct23,107.621197496992,88.98794238776966,67.8,21.137982269630918,,,,,,,0.36256550467076787
Italy,2038,86.07,15.2,-2.4,5.5,18.4,124.7,0.0,0.0,64.6,1.8,0.4,362.91788832247465,41.6,62.1,13.9,5.4,33.9,21.5,48.17433333333334,0.0,0.0,0.0,0.0,16.8,30.5,2.8,7.5,52.621,10.3,-0.7,Central,Oct23,111.27428232985739,91.71082970645541,68.7,21.364280108258555,,,,,,,0.38862553735331695
Italy,2039,85.215,15.9,-2.5,5.5,18.5,126.2,0.0,0.0,63.6,1.9,0.5,366.32597496890514,39.9,63.3,15.9,5.6,33.9,21.5,47.83033333333333,0.0,0.0,0.0,0.0,17.1,26.5,2.8,7.5,50.903999999999996,10.4,-0.8,Central,Oct23,113.61279803330771,93.66747714533999,69.4,21.45502085994793,,,,,,,0.402640380214751
Italy,2040,83.88499999999999,16.5,-2.6,5.5,18.6,127.7,0.0,0.0,62.8,2.0,0.5,368.83479917165454,40.1,63.3,15.9,5.6,33.9,21.5,47.67266666666668,0.0,0.0,0.0,0.0,17.3,25.4,2.8,7.5,49.086,10.6,-0.8,Central,Oct23,119.17546319386305,94.69869350586359,70.8,21.60886359798779,,,,,,,0.4148417476306848
Italy,2026,105.678,3.6,-0.6,5.3,14.9,80.0,0.6,0.0,104.5,0.0,0.0,314.3750064640312,38.0,111.3,8.1,6.7,35.8,21.5,49.708,0.0,0.0,0.0,0.0,13.4,45.3,2.8,7.9,85.172,7.2,0.7,Central,Oct24,49.95214508137197,46.474182,30.4,13.950142,,,,,,,0.19404227937697538
Italy,2027,99.292,4.6,-0.8,5.4,14.9,89.1,0.6,0.0,100.4,0.0,0.0,305.4715706908515,38.2,108.3,7.7,6.6,31.5,21.5,49.550333333333334,0.0,0.0,0.0,0.0,13.4,43.5,2.8,7.9,78.217,7.2,0.7,Central,Oct24,53.602313364896304,51.067308999999995,34.4,14.458614,,,,,,,0.21225274946622086
Italy,2028,94.347,6.6,-1.3,5.4,15.1,97.9,0.6,0.0,97.8,0.0,0.0,320.9111769293202,37.6,100.0,7.5,6.2,30.1,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,43.7,2.8,7.9,74.97,7.2,0.8,Central,Oct24,55.87777125910635,53.90460857467606,42.6,15.737823,,,,,,,0.20538013927310883
Italy,2029,93.765,8.5,-1.8,5.5,15.4,107.1,0.6,0.0,96.1,0.0,0.0,325.6677169705154,37.5,93.3,7.3,6.0,31.2,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,43.7,2.8,7.9,74.774,7.2,0.8,Central,Oct24,57.43865927329053,56.09709735426427,47.5,16.869635,,,,,,,0.20253826054497948
Italy,2030,92.815,11.4,-2.2,5.5,16.3,113.8,0.6,0.0,92.8,1.0,0.2,328.6770766180982,36.6,80.0,7.1,5.8,32.0,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,43.8,2.8,7.8,71.02399999999999,7.3,0.7,Central,Oct24,61.23410754030691,58.532083346934364,57.2,17.856001000000003,,,,,,,0.23477886117545665
Italy,2031,93.005,11.4,-2.3,5.5,16.6,118.2,0.0,0.0,88.7,1.1,0.3,334.8058634811728,37.7,78.6,6.7,5.4,32.0,21.5,49.00566666666667,0.0,0.0,0.0,0.0,15.2,44.5,2.8,7.8,69.452,8.0,0.5,Central,Oct24,68.22725873704853,63.45318059489423,58.900000000000006,18.664800999999997,,,,,,,0.25324444922316003
Italy,2032,91.29499999999999,11.6,-2.3,5.5,16.7,120.9,0.0,0.0,83.7,1.2,0.3,340.22437903178417,38.1,74.0,6.7,5.4,32.1,21.5,48.99133333333333,0.0,0.0,0.0,0.0,15.4,43.8,2.8,7.7,67.569,8.7,0.3,Central,Oct24,74.43268193195435,67.45224549427053,66.3,19.938041000000002,,,,,,,0.2598827975245084
Italy,2033,91.58,12.0,-2.4,5.5,16.7,122.9,0.0,0.0,80.0,1.3,0.3,344.7430284810298,38.6,72.5,6.7,5.4,32.3,21.5,48.833666666666666,0.0,0.0,0.0,0.0,15.6,43.7,2.8,7.6,66.155,8.9,0.1,Central,Oct24,80.03391526057206,70.93627209127496,67.2,20.556841000000002,,,,,,,0.2776261192400087
Italy,2034,91.485,12.3,-2.5,5.5,16.9,124.6,0.0,0.0,77.6,1.4,0.3,348.18957939104627,39.1,70.5,6.7,5.4,32.6,21.5,48.77633333333333,0.0,0.0,0.0,0.0,15.9,43.5,2.8,7.6,64.943,9.1,-0.1,Central,Oct24,86.03838970615794,74.07544502481572,68.0,21.173183,,,,,,,0.29012406405421653
Italy,2035,90.155,12.7,-2.6,5.5,17.0,126.2,0.0,0.0,75.9,1.5,0.4,351.25929188066704,39.6,66.8,6.7,5.3,32.8,21.5,48.69033333333333,0.0,0.0,0.0,0.0,16.1,46.0,2.8,7.6,62.013999999999996,9.2,-0.3,Central,Oct24,92.18814761268192,77.28020332224148,68.7,22.172716294726655,,,,,,,0.3121402029837502
Italy,2036,90.725,13.0,-2.7,5.5,17.4,127.9,0.0,0.0,74.3,1.6,0.4,354.0566032819766,40.0,73.3,6.7,5.4,33.1,21.5,48.719,0.0,0.0,0.0,0.0,16.4,35.4,2.8,7.6,60.80200000000001,9.4,-0.4,Central,Oct24,95.90540235205061,79.5113944206154,69.4,22.318763499995942,,,,,,,0.32982088729677583
Italy,2037,89.395,13.4,-2.8,5.5,17.5,129.6,0.0,0.0,72.9,1.7,0.4,357.9328730855525,40.2,71.6,6.7,5.4,33.4,21.5,48.44666666666666,0.0,0.0,0.0,0.0,16.6,36.3,2.8,7.5,58.277,9.5,-0.5,Central,Oct24,99.39734015921265,82.18794238776967,69.9,22.437982269630915,,,,,,,0.34809553106997027
Italy,2038,88.445,13.7,-2.8,5.5,17.5,131.2,0.0,0.0,71.7,1.8,0.4,361.41788832247465,40.4,71.5,6.7,5.4,33.6,21.5,48.17433333333334,0.0,0.0,0.0,0.0,16.8,34.5,2.8,7.5,56.661,9.7,-0.6,Central,Oct24,101.93174364950356,84.01082970645541,71.0,22.664280108258556,,,,,,,0.3593645768556729
Italy,2039,87.68499999999999,13.2,-2.8,5.5,17.5,132.9,0.0,0.0,70.7,1.9,0.5,365.12597496890515,40.4,71.7,10.5,5.5,33.9,21.5,47.83033333333333,0.0,0.0,0.0,0.0,17.1,32.8,2.8,7.5,54.943999999999996,9.8,-0.7,Central,Oct24,103.66671031678304,85.46747714534,72.0,22.85502085994793,,,,,,,0.37339339681815586
Italy,2040,86.735,14.2,-3.0,5.5,17.8,134.5,0.0,0.0,69.9,2.0,0.5,368.9347991716545,40.4,70.9,10.5,5.6,34.2,21.5,47.67266666666668,0.0,0.0,0.0,0.0,17.3,31.0,2.8,7.4,53.327999999999996,10.0,-0.8,Central,Oct24,111.4987962983736,88.5986935058636,73.2,23.008863597987787,,,,,,,0.3851616994292961
