Region,Year,Baseload_Price_EUR_MWh,Battery_storage_Capacity_GW,Battery_storage_Generation_TWh,Biomass__other_RES_Capacity_GW,Biomass__other_RES_Generation_TWh,Carbon_price_EU_ETS_EUR_tonne,Coal_Capacity_GW,Coal_Generation_TWh,Coal_price_ARA_EUR_tonne,DSR_Capacity_GW,DSR_Generation_TWh,Electricity_demand_TWh,Gas_CCGT_Capacity_GW,Gas_CCGT_Generation_TWh,Gas___oil_peaker_Capacity_GW,Gas___oil_peaker_Generation_TWh,Gas_price_PSV_EUR_MWh,Hydro_Capacity_GW,Hydro_Generation_TWh,Hydrogen_CCGT_Capacity_GW,Hydrogen_CCGT_Generation_TWh,Hydrogen_peaker_Capacity_GW,Hydrogen_peaker_Generation_TWh,Interconnectors_Capacity_GW,Net_imports_Generation_TWh,Other_thermal_Capacity_GW,Other_thermal_Generation_TWh,PV_Captured_Price_EUR_MWh,Pumped_storage_Capacity_GW,Pumped_storage_Generation_TWh,Scenario,Release,PV_Generation_TWh,PV_Capacity_GW,Wind_Generation_TWh,Wind_Capacity_GW,Hydrogen_peakers_Capacity_GW,Hydrogen_peakers_Generation_TWh,Other_RES_Capacity_GW,Other_RES_Generation_TWh,Peaking_Capacity_GW,Peaking_Generation_TWh,Cannibalization
Italy,2036,85.90400000000001,15.1,-2.5,5.5,18.4,119.7,0.0,0.0,68.5,1.6,0.4,357.95660328197664,41.3,65.9,9.6,5.4,28.1,21.5,48.719,0.0,0.0,0.0,0.0,14.8,27.4,2.8,7.6,55.776,9.9,-0.5,Central,Apr23,101.81570583684532,84.41139442061541,70.1,23.118763499995943,,,,,,,0.3456623550401427
Italy,2037,84.63000000000001,16.0,-2.6,5.5,18.5,121.2,0.0,0.0,67.4,1.7,0.4,360.4328730855525,41.0,63.7,9.6,5.4,27.9,21.5,48.44666666666666,0.0,0.0,0.0,0.0,14.9,29.6,2.8,7.6,53.952,10.1,-0.6,Central,Apr23,103.0255125141153,85.18794238776967,70.4,22.937982269630915,,,,,,,0.3575325410299943
Italy,2038,82.537,16.6,-2.7,5.5,18.3,122.7,0.0,0.0,66.3,1.8,0.4,362.6178883224746,39.3,64.7,13.0,5.4,27.1,21.5,48.17433333333334,0.0,0.0,0.0,0.0,15.0,26.2,2.8,7.5,50.828,10.3,-0.7,Central,Apr23,105.20769877118605,86.7108297064554,71.2,23.06428010825856,,,,,,,0.3857830905820227
Italy,2039,81.17200000000001,17.2,-2.8,5.5,18.1,124.2,0.0,0.0,65.3,1.9,0.5,365.1259749689052,39.0,66.3,16.4,5.5,27.2,21.5,47.83033333333333,0.0,0.0,0.0,0.0,15.1,20.5,2.8,7.5,48.288,10.4,-0.8,Central,Apr23,107.79069790656156,88.86747714533999,71.6,23.15502085994793,,,,,,,0.4004838329006372
Italy,2040,80.262,17.8,-2.8,5.5,18.2,125.7,0.0,0.0,64.3,2.0,0.5,367.2347991716545,35.7,65.8,19.8,5.6,27.3,21.5,47.67266666666668,0.0,0.0,0.0,0.0,15.2,21.7,2.8,7.5,48.165,10.6,-0.8,Central,Apr23,110.86956130694004,88.0986935058636,73.3,23.308863597987788,,,,,,,0.3888650196920873
Italy,2026,93.1766,3.6,-0.4,5.3,14.6,76.3,0.6,0.0,87.1,0.0,0.0,317.4750064640312,42.3,138.8,7.8,7.1,27.5,21.5,49.708,0.0,0.0,0.0,0.0,13.4,27.0,2.8,8.0,80.99900000000001,7.5,0.7,Central,Apr24,49.95214508137197,46.474182,31.200000000000003,14.250142,,,,,,,0.1281617979463113
Italy,2027,93.223,5.3,-0.8,5.4,14.8,86.2,0.6,0.0,90.5,0.0,0.0,324.0715706908515,41.3,124.6,7.4,6.6,30.0,21.5,49.55033333333333,0.0,0.0,0.0,0.0,13.4,32.2,2.8,7.9,79.69500000000001,7.6,0.9,Central,Apr24,55.59663022606678,52.96730899999999,35.6,14.958614,,,,,,,0.1457467733961648
Italy,2028,91.485,7.0,-1.1,5.4,15.1,97.3,0.6,0.0,92.6,0.0,0.0,330.8111769293202,41.8,106.0,7.2,6.2,30.2,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,36.4,2.8,7.9,72.0788,7.8,0.8,Central,Apr24,60.231511050447686,58.10460857467606,44.1,15.937823000000003,,,,,,,0.2147015324585417
Italy,2029,92.46,8.7,-1.5,5.5,15.5,107.6,0.6,0.0,90.7,0.0,0.0,334.1677169705154,41.9,93.1,7.0,6.0,28.5,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,39.4,2.8,7.8,69.099,7.9,0.7,Central,Apr24,63.78693225514261,62.297097354264274,48.4,16.869635,,,,,,,0.237350091647028
Italy,2030,92.092,10.4,-1.8,5.5,16.8,114.9,0.6,0.0,86.6,1.0,0.2,336.8770766180982,41.4,78.7,6.8,5.9,28.4,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,41.6,2.8,7.8,67.252,8.0,0.6,Central,Apr24,67.30185369635385,64.33208334693435,56.6,17.356001000000003,,,,,,,0.2662627418348242
Italy,2031,90.447,10.8,-1.9,5.5,17.5,119.1,0.0,0.0,84.4,1.1,0.3,341.8058634811728,42.3,78.3,6.4,5.5,28.0,21.5,49.00566666666667,0.0,0.0,0.0,0.0,15.2,41.2,2.8,7.7,65.52,8.2,0.5,Central,Apr24,73.71097155170524,68.55318059489423,57.3,17.664800999999997,,,,,,,0.2806674219796066
Italy,2032,89.908,11.0,-1.9,5.5,17.5,121.2,0.0,0.0,81.0,1.2,0.3,346.8243790317842,43.5,73.1,10.7,5.4,28.3,21.5,48.99133333333333,0.0,0.0,0.0,0.0,15.4,40.2,2.8,7.7,64.288,8.3,0.2,Central,Apr24,79.72941995239177,72.25224549427054,66.1,19.438041,,,,,,,0.2940975921585339
Italy,2033,89.908,11.9,-2.0,5.5,17.7,122.9,0.0,0.0,78.6,1.3,0.3,351.5430284810298,43.4,70.9,11.0,5.4,28.4,21.5,48.833666666666666,0.0,0.0,0.0,0.0,15.6,40.9,2.8,7.6,64.025,8.5,0.0,Central,Apr24,84.9982193713576,75.33627209127496,67.2,20.056841,,,,,,,0.3005540166204985
Italy,2034,89.453,12.6,-2.1,5.5,17.7,124.6,0.0,0.0,77.9,1.4,0.3,355.68957939104627,44.0,69.9,11.2,5.4,28.5,21.5,48.77633333333333,0.0,0.0,0.0,0.0,15.9,40.8,2.8,7.6,60.96,8.6,-0.1,Central,Apr24,90.91667611597708,78.27544502481572,68.0,20.573183000000004,,,,,,,0.3132194677946136
Italy,2035,87.724,13.3,-2.2,5.5,17.6,126.2,0.0,0.0,76.8,1.5,0.4,359.459291880667,44.0,66.7,11.8,5.4,28.5,21.5,48.69033333333333,0.0,0.0,0.0,0.0,16.1,44.9,2.8,7.5,58.08,8.8,-0.3,Central,Apr24,95.88616140293632,80.38020332224147,68.7,21.67271629472665,,,,,,,0.3327691635728325
Italy,2036,88.179,13.9,-2.3,5.5,18.0,127.9,0.0,0.0,73.8,1.6,0.4,361.45660328197664,44.2,73.1,12.0,5.5,28.4,21.5,48.719,0.0,0.0,0.0,0.0,16.4,35.1,2.8,7.5,57.984,8.9,-0.4,Central,Apr24,99.76519238293696,82.7113944206154,67.2,20.618763499995943,,,,,,,0.3373092173157352
Italy,2037,86.723,14.7,-2.4,5.5,18.1,129.6,0.0,0.0,71.0,1.7,0.4,365.3328730855525,43.8,71.1,13.0,5.5,28.4,21.5,48.44666666666666,0.0,0.0,0.0,0.0,16.6,37.8,2.8,7.5,55.296,9.1,-0.5,Central,Apr24,103.2673906711088,85.38794238776967,66.2,20.03798226963092,,,,,,,0.3574197824045948
Italy,2038,85.631,15.3,-2.5,5.5,18.1,131.2,0.0,0.0,68.5,1.8,0.4,368.6178883224746,43.0,70.8,13.9,5.5,27.7,21.5,48.17433333333334,0.0,0.0,0.0,0.0,16.8,34.3,2.8,7.4,53.932,9.2,-0.6,Central,Apr24,106.7850104964406,88.01082970645541,67.4,20.26428010825856,,,,,,,0.3718216902511326
Italy,2039,84.63000000000001,16.0,-2.6,5.5,18.3,132.9,0.0,0.0,66.2,1.9,0.5,372.32597496890514,42.2,71.1,14.9,5.6,27.8,21.5,47.83033333333333,0.0,0.0,0.0,0.0,17.1,31.5,2.8,7.4,51.36,9.4,-0.7,Central,Apr24,109.36751669088864,90.16747714534,68.1,20.35502085994793,,,,,,,0.388398415393322
Italy,2040,83.629,16.7,-2.6,5.5,18.5,134.5,0.0,0.0,64.3,2.0,0.5,375.6347991716545,42.3,71.0,14.9,5.6,27.9,21.5,47.67266666666668,0.0,0.0,0.0,0.0,17.3,29.6,2.8,7.4,49.4,9.5,-0.8,Central,Apr24,116.6585232281288,92.6986935058636,69.30000000000001,20.508863597987787,,,,,,,0.3984307886146269
Italy,2026,112.67964,2.9,-0.5,5.3,17.1,83.88,0.6,0.4,91.66,0.0,0.0,315.0750064640312,46.0,101.1,8.6,7.1,41.17,21.5,49.708,0.0,0.0,0.0,0.0,13.2,48.3,2.8,7.9,84.6798,7.2,0.5,Central,Apr25,52.74671986725131,49.07418200000001,28.700000000000003,13.250142,,,,,,,0.2463018146474841
Italy,2027,97.5256,4.4,-0.9,5.4,15.2,92.28,0.6,0.0,89.3,0.0,0.0,320.5715706908515,37.4,107.1,8.2,7.2,33.66,21.5,49.55033333333333,0.0,0.0,0.0,0.0,13.4,38.9,2.8,7.9,71.73599999999999,7.2,0.4,Central,Apr25,56.01648640736584,53.367309,31.9,13.458614,,,,,,,0.2649833897732483
Italy,2028,89.471,7.1,-1.4,5.4,15.4,102.25,0.6,0.0,88.77,0.0,0.0,319.51117692932024,36.3,105.4,8.0,6.9,28.26,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,39.1,2.8,7.9,68.95604,7.2,0.6,Central,Apr25,58.46928303966667,56.40460857467606,36.8,13.437823000000003,,,,,,,0.2318127119571164
Italy,2029,89.4976,9.1,-1.9,5.5,15.6,112.61,0.6,0.0,89.98,0.0,0.0,322.8677169705154,35.9,96.7,7.8,6.7,25.54,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,39.9,2.8,7.8,66.81120000000001,7.2,0.6,Central,Apr25,60.10083826568011,58.697097354264265,41.7,14.569634999999998,,,,,,,0.2381925207756232
Italy,2030,89.2346,11.1,-2.3,5.5,15.9,120.13,0.6,0.0,90.16,1.0,0.2,330.07707661809826,35.9,87.3,7.7,6.6,25.13,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,37.1,2.8,7.8,64.2804,7.3,0.5,Central,Apr25,64.16336430529509,61.33208334693436,54.7,16.856001000000003,,,,,,,0.2762266925727535
Italy,2031,89.22569999999999,11.9,-2.5,5.5,17.2,125.5,0.0,0.0,88.51,1.1,0.3,335.3058634811728,36.6,86.3,7.2,6.1,25.65,21.5,49.00566666666667,0.0,0.0,0.0,0.0,15.2,35.8,2.8,7.8,63.6818,8.0,0.4,Central,Apr25,71.1304008153962,66.15318059489422,56.5,17.664800999999997,,,,,,,0.2912788815919981
Italy,2032,89.7351,12.1,-2.6,5.5,17.2,128.02,0.0,0.0,85.7,1.2,0.3,339.22437903178417,37.0,80.2,7.2,6.1,25.85,21.5,48.99133333333333,0.0,0.0,0.0,0.0,15.4,36.1,2.8,7.7,63.7392,8.7,0.1,Central,Apr25,77.85349190348684,70.55224549427054,63.2,18.638041,,,,,,,0.298775078859302
Italy,2033,90.0263,12.5,-2.7,5.5,17.4,130.58,0.0,0.0,83.77,1.3,0.3,344.9430284810298,37.7,77.5,7.2,6.0,26.15,21.5,48.833666666666666,0.0,0.0,0.0,0.0,15.6,37.4,2.8,7.6,62.6657,8.9,0.0,Central,Apr25,83.64431825023426,74.13627209127496,65.2,19.756841,,,,,,,0.3163033936808058
Italy,2034,90.1082,12.8,-2.8,5.5,17.6,132.15,0.0,0.0,80.65,1.4,0.3,351.58957939104624,38.3,76.7,7.2,6.0,26.43,21.5,48.77633333333333,0.0,0.0,0.0,0.0,15.9,38.1,2.8,7.6,59.5968,9.1,-0.2,Central,Apr25,89.98747870458297,77.47544502481573,67.0,20.973183,,,,,,,0.3334594818696913
Italy,2035,90.0627,13.2,-2.9,5.5,17.9,133.74,0.0,0.0,78.27,1.5,0.4,355.359291880667,38.9,75.4,7.2,6.0,26.75,21.5,48.69033333333333,0.0,0.0,0.0,0.0,16.1,38.9,2.8,7.5,58.9248,9.2,-0.3,Central,Apr25,95.17041679837097,79.78020332224148,69.0,22.572716294726654,,,,,,,0.340642299899491
Italy,2036,89.81700000000001,13.5,-3.0,5.5,18.1,135.35,0.0,0.0,76.65,1.6,0.4,360.15660328197663,39.3,77.2,7.2,6.0,27.11,21.5,48.719,0.0,0.0,0.0,0.0,16.4,34.3,2.8,7.5,56.976,9.4,-0.4,Central,Apr25,98.80024487521536,81.91139442061541,70.9,23.218763499995944,,,,,,,0.3607049538740468
Italy,2037,89.18,13.9,-3.1,5.5,18.2,136.97,0.0,0.0,75.26,1.7,0.4,363.1328730855525,39.3,75.3,7.2,6.0,27.48,21.5,48.44666666666666,0.0,0.0,0.0,0.0,16.6,36.3,2.8,7.4,54.90239999999999,9.5,-0.5,Central,Apr25,100.6067309441802,83.18794238776967,72.39999999999999,23.83798226963092,,,,,,,0.3795714285714285
Italy,2038,88.1608,14.3,-3.2,5.5,18.3,138.61,0.0,0.0,74.26,1.8,0.4,366.0178883224747,39.3,76.4,6.9,6.0,26.92,21.5,48.17433333333334,0.0,0.0,0.0,0.0,16.8,33.2,2.8,7.4,52.5352,9.7,-0.5,Central,Apr25,102.90239701889098,84.81082970645542,73.9,24.16428010825856,,,,,,,0.4056499630579337
Italy,2039,87.5329,15.1,-3.3,5.5,18.2,140.28,0.0,0.0,73.49,1.9,0.5,368.7259749689051,39.3,75.3,7.0,6.1,27.05,21.5,47.83033333333333,0.0,0.0,0.0,0.0,17.1,32.2,2.8,7.3,51.16799999999999,9.8,-0.6,Central,Apr25,104.03059157470466,85.76747714534,75.4,24.65502085994793,,,,,,,0.4108918204649788
Italy,2040,86.5956,15.2,-3.4,5.5,18.3,141.96,0.0,0.0,72.75,2.0,0.5,371.4347991716545,38.0,74.1,7.0,6.1,27.11,21.5,47.67266666666668,0.0,0.0,0.0,0.0,17.3,30.9,2.8,7.3,48.925,10.0,-0.6,Central,Apr25,110.86956130694004,88.0986935058636,77.0,25.008863597987787,,,,,,,0.4246255613813853
Italy,2026,109.29139999999998,3.6,-0.4,5.3,14.9,88.6,0.6,0.0,89.6,0.0,0.0,316.2750064640312,41.2,141.5,7.8,6.6,33.5,21.5,49.708,0.0,0.0,0.0,0.0,13.4,25.6,2.8,8.0,94.695,8.5,1.1,Central,Jan24,47.48002123232487,44.174182,31.9,14.750142,,,,,,,0.1310312551617817
Italy,2027,100.192,5.3,-0.8,5.4,14.8,93.6,0.6,0.0,89.9,0.0,0.0,321.5715706908515,42.0,129.1,7.4,6.2,32.3,21.5,49.55033333333333,0.0,0.0,0.0,0.0,13.4,27.8,2.8,8.0,85.47000000000001,8.6,1.1,Central,Jan24,53.28742122892202,50.767309,36.2,15.458614,,,,,,,0.1475689007203255
Italy,2028,95.09499999999998,7.0,-1.1,5.4,15.4,100.8,0.6,0.0,89.7,0.0,0.0,327.71117692932023,42.5,105.8,7.2,6.1,31.6,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,34.7,2.8,8.0,77.4798,8.8,1.0,Central,Jan24,58.57294351088908,56.504608574676055,44.4,16.437823,,,,,,,0.1879030060848241
Italy,2029,92.828,8.7,-1.5,5.5,16.7,107.2,0.6,0.0,88.6,0.0,0.0,331.2677169705154,42.6,90.9,7.0,6.0,28.8,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,38.6,2.8,7.9,71.14500000000001,8.9,0.9,Central,Jan24,62.55823425865511,61.09709735426427,48.3,17.369635,,,,,,,0.2178811746909394
Italy,2030,91.182,10.4,-1.8,5.5,17.3,112.6,0.6,0.0,86.8,1.0,0.2,334.97707661809824,41.3,76.1,6.8,5.9,27.4,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,40.8,2.8,7.9,69.18400000000001,9.0,0.7,Central,Jan24,67.40647000938915,64.43208334693438,56.6,17.856001000000003,,,,,,,0.2376510137619497
Italy,2031,88.5885,10.7,-1.9,5.5,18.0,114.1,0.0,0.0,83.4,1.1,0.3,339.8058634811728,41.1,72.4,6.4,5.5,27.3,21.5,49.00566666666667,0.0,0.0,0.0,0.0,15.2,40.3,2.8,7.8,66.066,9.2,0.5,Central,Jan24,75.43135204257793,70.15318059489422,59.3,19.064801,,,,,,,0.2594563331405436
Italy,2032,87.178,11.0,-1.9,5.5,17.9,115.6,0.0,0.0,79.1,1.2,0.3,342.62437903178414,41.9,66.7,10.3,5.4,27.5,21.5,48.99133333333333,0.0,0.0,0.0,0.0,15.4,38.3,2.8,7.7,63.21,9.3,0.2,Central,Jan24,82.37778896261047,74.65224549427053,66.30000000000001,20.138041,,,,,,,0.2841995385122513
Italy,2033,87.087,11.9,-2.0,5.5,18.0,117.2,0.0,0.0,74.6,1.3,0.3,347.14302848102983,42.2,65.0,10.6,5.4,27.700000000000003,21.5,48.833666666666666,0.0,0.0,0.0,0.0,15.6,37.4,2.8,7.7,62.843,9.5,0.0,Central,Jan24,88.49579726759285,78.43627209127496,67.7,20.756841,,,,,,,0.2912280701754385
Italy,2034,86.632,12.6,-2.1,5.5,18.0,118.7,0.0,0.0,72.2,1.4,0.3,350.68957939104627,42.3,62.7,10.8,5.4,27.8,21.5,48.77633333333333,0.0,0.0,0.0,0.0,15.9,37.7,2.8,7.7,60.0,9.6,-0.1,Central,Jan24,94.5173160851293,81.37544502481572,68.9,21.373183,,,,,,,0.3020234409553295
Italy,2035,84.448,13.3,-2.2,5.5,17.9,120.1,0.0,0.0,69.8,1.5,0.4,353.159291880667,42.5,57.9,11.1,5.4,27.9,21.5,48.69033333333333,0.0,0.0,0.0,0.0,16.1,41.0,2.8,7.6,56.064,9.8,-0.4,Central,Jan24,100.41921056518368,84.18020332224148,70.10000000000001,22.67271629472665,,,,,,,0.3309437386569872
Italy,2036,85.358,13.9,-2.3,5.5,18.3,121.6,0.0,0.0,67.7,1.6,0.4,356.3566032819766,42.8,63.5,11.2,5.4,27.9,21.5,48.719,0.0,0.0,0.0,0.0,16.4,32.9,2.8,7.6,55.872,9.9,-0.5,Central,Jan24,104.22807460614926,86.41139442061541,68.6,21.718763499995944,,,,,,,0.3403433958029401
Italy,2037,83.993,14.7,-2.4,5.5,18.4,123.2,0.0,0.0,66.0,1.7,0.4,359.4328730855525,42.4,61.8,12.2,5.4,27.9,21.5,48.44666666666666,0.0,0.0,0.0,0.0,16.6,34.2,2.8,7.5,53.184,10.1,-0.6,Central,Jan24,107.621197496992,88.98794238776966,67.9,21.13798226963092,,,,,,,0.3618748930831954
Italy,2038,82.355,15.3,-2.4,5.5,18.4,124.7,0.0,0.0,64.6,1.8,0.4,362.91788832247465,42.0,62.3,13.5,5.4,27.1,21.5,48.17433333333334,0.0,0.0,0.0,0.0,16.8,30.2,2.8,7.5,50.537,10.3,-0.7,Central,Jan24,111.15295065868396,91.61082970645542,68.8,21.46428010825856,,,,,,,0.3879499854608897
Italy,2039,81.62700000000001,16.0,-2.5,5.5,18.5,126.2,0.0,0.0,63.6,1.9,0.5,366.2259749689051,39.1,63.3,16.6,5.5,27.1,21.5,47.83033333333333,0.0,0.0,0.0,0.0,17.1,26.5,2.8,7.5,48.384,10.4,-0.8,Central,Jan24,113.61279803330773,93.66747714534,69.4,21.45502085994793,,,,,,,0.402640380214751
Italy,2040,80.353,16.7,-2.6,5.5,18.6,127.7,0.0,0.0,62.8,2.0,0.5,368.7347991716545,39.3,63.3,16.7,5.6,27.1,21.5,47.67266666666668,0.0,0.0,0.0,0.0,17.3,25.3,2.8,7.5,46.17,10.6,-0.8,Central,Jan24,119.17546319386304,94.6986935058636,70.9,21.70886359798779,,,,,,,0.4148417476306848
Italy,2026,104.0231,3.6,-0.7,5.3,15.1,75.5,0.6,0.0,103.8,0.0,0.0,318.5750064640312,37.5,110.0,8.6,7.4,35.8,21.5,49.708,0.0,0.0,0.0,0.0,13.4,46.0,2.8,7.9,83.995,7.2,0.8,Central,Jan25,49.95214508137197,46.474182,30.5,13.950142,,,,,,,0.1901832801457756
Italy,2027,94.334,4.6,-0.9,5.4,15.2,84.7,0.6,0.0,99.8,0.0,0.0,311.87157069085146,37.6,111.2,8.2,7.2,32.4,21.5,49.55033333333333,0.0,0.0,0.0,0.0,13.4,40.6,2.8,7.9,74.97000000000001,7.2,0.7,Central,Jan25,53.49734931957154,50.96730899999999,34.4,14.458614,,,,,,,0.2058585060601651
Italy,2028,88.35,6.6,-1.5,5.4,15.4,94.7,0.6,0.0,97.4,0.0,0.0,321.3111769293202,37.1,101.7,8.0,6.8,29.2,21.5,49.52166666666666,0.0,0.0,0.0,0.0,14.3,41.4,2.8,7.9,70.704,7.2,0.8,Central,Jan25,55.98143173032876,54.004608574676055,42.6,15.737823,,,,,,,0.2023460410557184
Italy,2029,89.792,8.5,-2.0,5.5,15.6,105.6,0.6,0.0,95.8,0.0,0.0,325.7677169705154,37.2,93.5,7.8,6.7,27.0,21.5,49.263666666666666,0.0,0.0,0.0,0.0,14.3,42.6,2.8,7.9,70.12200000000001,7.2,0.8,Central,Jan25,57.64344227270512,56.29709735426427,47.5,16.869635,,,,,,,0.2030629853321827
Italy,2030,88.72500000000001,10.5,-2.4,5.5,16.7,113.8,0.6,0.0,92.6,1.0,0.2,328.6770766180982,36.1,79.3,7.7,6.5,26.5,21.5,49.09166666666666,0.0,0.0,0.0,0.0,14.9,43.4,2.8,7.8,67.06800000000001,7.3,0.6,Central,Jan25,61.443340166377496,58.73208334693437,57.2,17.856001000000003,,,,,,,0.2405020242914979
Italy,2031,86.64150000000001,10.6,-2.5,5.5,17.0,118.2,0.0,0.0,88.7,1.1,0.3,334.70586348117286,37.1,77.5,7.2,6.0,25.9,21.5,49.00566666666667,0.0,0.0,0.0,0.0,15.2,44.5,2.8,7.8,64.701,8.0,0.4,Central,Jan25,68.44230629840762,63.653180594894216,58.900000000000006,18.664801,,,,,,,0.2584592226224396
Italy,2032,87.451,10.7,-2.6,5.5,17.1,120.9,0.0,0.0,83.7,1.2,0.3,340.12437903178414,37.6,73.1,7.2,6.0,26.1,21.5,48.99133333333333,0.0,0.0,0.0,0.0,15.4,43.7,2.8,7.7,65.072,8.7,0.2,Central,Jan25,74.65337934947257,67.65224549427053,66.3,19.938041,,,,,,,0.2654143162276136
